Row ID,Order ID,Order Date,Shipped Date,City,Country,Category,Sub-Category,Product ID,Product Name,Customer ID,Customer Name,Segment,Sales,Quantity,Discount,Profit,Region,State
8851,CA-2015-140718,19-11-2017,21-11-2017,Raleigh,United States,Office Supplies,Binders,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,FA-14230,Frank Atkinson,Corporate,2.892,2,0.7,-2.3136,South,North Carolina
8852,CA-2015-140718,17-09-2015,21-09-2015,Raleigh,United States,Office Supplies,Paper,OFF-PA-10002250,Things To Do Today Pad,FA-14230,Frank Atkinson,Corporate,9.392,2,0.2,3.2872,South,North Carolina
8853,CA-2014-119977,23-10-2016,29-10-2016,New York City,United States,Office Supplies,Paper,OFF-PA-10003823,Xerox 197,DN-13690,Duane Noonan,Consumer,123.92,4,0,55.764,East,New York
8854,US-2015-115343,25-05-2014,29-05-2014,Philadelphia,United States,Office Supplies,Supplies,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",FO-14305,Frank Olsen,Consumer,55.6,5,0.2,6.255,East,Pennsylvania
8855,US-2015-115343,09-02-2015,11-02-2015,Philadelphia,United States,Technology,Accessories,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,FO-14305,Frank Olsen,Consumer,617.976,3,0.2,-7.7247,East,Pennsylvania
8856,CA-2017-163671,02-12-2017,04-12-2017,Meridian,United States,Office Supplies,Binders,OFF-BI-10001679,GBC Instant Index System for Binding Systems,DP-13105,Dave Poirier,Corporate,21.312,3,0.2,7.992,West,Idaho
8857,CA-2017-135909,31-12-2015,05-01-2016,Sacramento,United States,Technology,Accessories,TEC-AC-10002335,Logitech Media Keyboard K200,JW-15220,Jane Waco,Corporate,209.94,6,0,39.8886,West,California
8858,CA-2017-135909,30-04-2016,05-05-2016,Sacramento,United States,Technology,Phones,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,JW-15220,Jane Waco,Corporate,31.984,2,0.2,-7.996,West,California
8859,CA-2017-135909,13-10-2016,19-10-2016,Sacramento,United States,Office Supplies,Binders,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,JW-15220,Jane Waco,Corporate,5083.96,5,0.2,1906.485,West,California
8860,US-2017-114356,20-04-2017,26-04-2017,Charlotte,United States,Technology,Phones,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,TT-21460,Tonja Turnell,Home Office,35.96,1,0.2,3.596,South,North Carolina
8861,CA-2015-125934,07-07-2016,11-07-2016,Paterson,United States,Office Supplies,Labels,OFF-LA-10000414,Avery 503,SN-20560,Skye Norling,Home Office,31.05,3,0,14.904,East,New Jersey
8862,CA-2015-125934,11-06-2016,17-06-2016,Paterson,United States,Furniture,Furnishings,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,SN-20560,Skye Norling,Home Office,8.92,4,0,3.9248,East,New Jersey
8863,CA-2015-125934,08-10-2016,14-10-2016,Paterson,United States,Office Supplies,Binders,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,SN-20560,Skye Norling,Home Office,209.6,4,0,96.416,East,New Jersey
8864,CA-2015-125934,08-09-2016,14-09-2016,Paterson,United States,Office Supplies,Appliances,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,SN-20560,Skye Norling,Home Office,111.04,4,0,29.9808,East,New Jersey
8865,CA-2015-125934,25-11-2014,30-11-2014,Paterson,United States,Office Supplies,Paper,OFF-PA-10000556,Xerox 208,SN-20560,Skye Norling,Home Office,38.88,6,0,18.6624,East,New Jersey
8866,CA-2015-158148,06-12-2014,08-12-2014,Arlington,United States,Office Supplies,Appliances,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,JM-15865,John Murray,Consumer,36.27,3,0,10.881,South,Virginia
8867,CA-2014-120411,02-12-2014,06-12-2014,Chicago,United States,Furniture,Bookcases,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",SB-20185,Sarah Brown,Consumer,493.43,5,0.3,-70.49,Central,Illinois
8868,CA-2014-120411,02-12-2014,06-12-2014,Chicago,United States,Technology,Phones,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,SB-20185,Sarah Brown,Consumer,11.12,2,0.2,3.475,Central,Illinois
8869,CA-2016-158260,27-12-2014,31-12-2014,San Diego,United States,Technology,Machines,TEC-MA-10003176,Okidata B400 Printer,CC-12475,Cindy Chapman,Consumer,686.4,2,0.2,77.22,West,California
8870,CA-2017-101805,23-08-2016,30-08-2016,Seattle,United States,Office Supplies,Binders,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,SH-19975,Sally Hughsby,Corporate,15.92,5,0.2,5.373,West,Washington
8871,CA-2017-101805,20-07-2014,24-07-2014,Seattle,United States,Furniture,Furnishings,FUR-FU-10000023,Eldon Wave Desk Accessories,SH-19975,Sally Hughsby,Corporate,70.68,12,0,31.0992,West,Washington
8872,CA-2017-101805,09-02-2017,14-02-2017,Seattle,United States,Office Supplies,Storage,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",SH-19975,Sally Hughsby,Corporate,541.24,4,0,5.4124,West,Washington
8873,US-2014-105137,12-11-2017,18-11-2017,Columbus,United States,Technology,Machines,TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,RB-19435,Richard Bierner,Consumer,101.994,2,0.7,-71.3958,East,Ohio
8874,US-2014-105137,20-11-2016,27-11-2016,Columbus,United States,Office Supplies,Binders,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",RB-19435,Richard Bierner,Consumer,18.264,2,0.7,-13.3936,East,Ohio
8875,CA-2017-142489,10-11-2017,15-11-2017,Houston,United States,Office Supplies,Binders,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,TC-21295,Toby Carlisle,Consumer,21.99,5,0.8,-32.985,Central,Texas
8876,US-2016-141264,14-12-2017,20-12-2017,Irving,United States,Office Supplies,Supplies,OFF-SU-10003505,Premier Electric Letter Opener,CT-11995,Carol Triggs,Consumer,185.376,2,0.2,-34.758,Central,Texas
8877,US-2016-141264,16-07-2016,18-07-2016,Irving,United States,Office Supplies,Appliances,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,CT-11995,Carol Triggs,Consumer,58.924,1,0.8,-153.2024,Central,Texas
8878,CA-2017-126928,04-05-2015,05-05-2015,Morristown,United States,Technology,Machines,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,GZ-14470,Gary Zandusky,Consumer,480,4,0,225.6,East,New Jersey
8879,CA-2017-126928,29-05-2017,05-06-2017,Morristown,United States,Office Supplies,Storage,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",GZ-14470,Gary Zandusky,Consumer,34.05,3,0,9.534,East,New Jersey
8880,US-2015-107944,27-09-2015,29-09-2015,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",AM-10360,Alice McCarthy,Corporate,192.72,11,0,92.5056,West,California
8881,US-2015-107944,30-10-2017,30-10-2017,Los Angeles,United States,Technology,Accessories,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,AM-10360,Alice McCarthy,Corporate,239.97,3,0,86.3892,West,California
8882,CA-2016-135594,09-09-2016,14-09-2016,Aurora,United States,Technology,Accessories,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,AH-10120,Adrian Hane,Home Office,50.12,7,0.2,-0.6265,Central,Illinois
8883,US-2017-115252,23-11-2014,27-11-2014,Durham,United States,Technology,Phones,TEC-PH-10004071,PayAnywhere Card Reader,MY-18295,Muhammed Yedwab,Corporate,15.984,2,0.2,1.3986,South,North Carolina
8884,US-2017-115252,28-11-2015,03-12-2015,Durham,United States,Office Supplies,Paper,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),MY-18295,Muhammed Yedwab,Corporate,14.352,3,0.2,4.485,South,North Carolina
8885,CA-2014-107398,13-12-2014,17-12-2014,Columbus,United States,Office Supplies,Binders,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,BS-11590,Brendan Sweed,Corporate,6.528,4,0.7,-4.5696,East,Ohio
8886,CA-2014-107398,05-07-2017,10-07-2017,Columbus,United States,Office Supplies,Binders,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,BS-11590,Brendan Sweed,Corporate,2.862,3,0.7,-2.2896,East,Ohio
8887,CA-2014-107398,13-10-2017,16-10-2017,Columbus,United States,Office Supplies,Binders,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",BS-11590,Brendan Sweed,Corporate,20.856,8,0.7,-16.6848,East,Ohio
8888,CA-2014-169642,11-12-2017,11-12-2017,Los Angeles,United States,Office Supplies,Storage,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",BB-10990,Barry Blumstein,Corporate,276.28,2,0,0,West,California
8889,CA-2017-103968,12-07-2015,17-07-2015,Stockton,United States,Furniture,Furnishings,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",ML-17755,Max Ludwig,Home Office,629.64,9,0,107.0388,West,California
8890,CA-2016-147256,11-05-2017,17-05-2017,Columbia,United States,Technology,Phones,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,FC-14245,Frank Carlisle,Home Office,449.97,3,0,220.4853,Central,Missouri
8891,CA-2016-147256,16-12-2014,21-12-2014,Columbia,United States,Office Supplies,Appliances,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,FC-14245,Frank Carlisle,Home Office,1927.59,7,0,751.7601,Central,Missouri
8892,CA-2016-162159,23-11-2017,27-11-2017,Columbus,United States,Furniture,Chairs,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",CR-12625,Corey Roper,Home Office,121.78,2,0,30.445,South,Georgia
8893,CA-2015-111038,06-12-2014,10-12-2014,San Diego,United States,Furniture,Chairs,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,LC-16960,Lindsay Castell,Home Office,2676.672,9,0.2,267.6672,West,California
8894,CA-2014-124723,13-11-2015,13-11-2015,Texas City,United States,Furniture,Tables,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",GZ-14470,Gary Zandusky,Consumer,489.23,2,0.3,41.934,Central,Texas
8895,CA-2016-167241,30-06-2017,04-07-2017,Los Angeles,United States,Furniture,Furnishings,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,BD-11320,Bill Donatelli,Consumer,312.03,3,0,43.6842,West,California
8896,CA-2016-167241,21-09-2014,23-09-2014,Los Angeles,United States,Office Supplies,Storage,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",BD-11320,Bill Donatelli,Consumer,17.94,3,0,3.0498,West,California
8897,CA-2016-167241,29-12-2014,05-01-2015,Los Angeles,United States,Technology,Phones,TEC-PH-10004614,AT&T 841000 Phone,BD-11320,Bill Donatelli,Consumer,165.6,3,0.2,10.35,West,California
8898,CA-2016-167241,05-08-2015,11-08-2015,Los Angeles,United States,Office Supplies,Paper,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",BD-11320,Bill Donatelli,Consumer,37.52,4,0,18.0096,West,California
8899,CA-2015-163237,18-02-2014,18-02-2014,Springfield,United States,Technology,Phones,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",EM-14095,Eudokia Martin,Corporate,494.97,3,0,148.491,South,Virginia
8900,CA-2015-163237,03-09-2017,08-09-2017,Springfield,United States,Office Supplies,Labels,OFF-LA-10004545,Avery 50,EM-14095,Eudokia Martin,Corporate,25.06,2,0,11.7782,South,Virginia
8901,CA-2016-150483,03-10-2016,07-10-2016,Decatur,United States,Furniture,Furnishings,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",BP-11290,Beth Paige,Consumer,32.064,3,0.6,-12.8256,Central,Illinois
8902,CA-2016-150483,04-03-2017,06-03-2017,Decatur,United States,Office Supplies,Paper,OFF-PA-10001846,Xerox 1899,BP-11290,Beth Paige,Consumer,18.496,4,0.2,6.7048,Central,Illinois
8903,CA-2016-150483,08-09-2017,11-09-2017,Decatur,United States,Furniture,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,BP-11290,Beth Paige,Consumer,191.079,3,0.3,-38.2158,Central,Illinois
8904,CA-2016-150483,17-12-2015,22-12-2015,Decatur,United States,Office Supplies,Paper,OFF-PA-10004621,Xerox 212,BP-11290,Beth Paige,Consumer,10.368,2,0.2,3.6288,Central,Illinois
8905,US-2016-126431,14-12-2017,14-12-2017,New York City,United States,Office Supplies,Labels,OFF-LA-10001474,Avery 477,SU-20665,Stephanie Ulpright,Home Office,30.53,1,0,14.0438,East,New York
8906,US-2016-126431,14-12-2017,14-12-2017,New York City,United States,Technology,Accessories,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,SU-20665,Stephanie Ulpright,Home Office,30.84,3,0,6.168,East,New York
8907,US-2016-126431,20-04-2017,24-04-2017,New York City,United States,Office Supplies,Paper,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,SU-20665,Stephanie Ulpright,Home Office,75.06,9,0,33.777,East,New York
8908,CA-2016-139934,16-11-2015,20-11-2015,San Francisco,United States,Technology,Phones,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,AY-10555,Andy Yotov,Corporate,66.976,7,0.2,6.6976,West,California
8909,CA-2015-109603,25-08-2015,25-08-2015,Moreno Valley,United States,Office Supplies,Paper,OFF-PA-10003790,Xerox 1991,EM-13825,Elizabeth Moffitt,Corporate,182.72,8,0,84.0512,West,California
8910,CA-2017-160661,25-08-2015,25-08-2015,Everett,United States,Office Supplies,Labels,OFF-LA-10002475,Avery 519,SA-20830,Sue Ann Reed,Consumer,21.93,3,0,10.3071,East,Massachusetts
8911,CA-2017-102610,31-03-2015,05-04-2015,Chattanooga,United States,Technology,Accessories,TEC-AC-10000303,Logitech M510 Wireless Mouse,CA-12265,Christina Anderson,Consumer,95.976,3,0.2,15.5961,South,Tennessee
8912,CA-2017-102610,28-12-2017,01-01-2018,Chattanooga,United States,Technology,Phones,TEC-PH-10000127,iOttie XL Car Mount,CA-12265,Christina Anderson,Consumer,143.928,9,0.2,-32.3838,South,Tennessee
8913,CA-2017-102610,28-12-2017,01-01-2018,Chattanooga,United States,Office Supplies,Binders,OFF-BI-10004364,Storex Dura Pro Binders,CA-12265,Christina Anderson,Consumer,3.564,2,0.7,-2.97,South,Tennessee
8914,CA-2017-102610,15-10-2015,15-10-2015,Chattanooga,United States,Office Supplies,Labels,OFF-LA-10002195,Avery 481,CA-12265,Christina Anderson,Consumer,4.928,2,0.2,1.7248,South,Tennessee
8915,US-2016-144057,02-09-2016,04-09-2016,Austin,United States,Office Supplies,Storage,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",CV-12805,Cynthia Voltz,Corporate,856.656,6,0.2,107.082,Central,Texas
8916,US-2016-144057,15-12-2014,21-12-2014,Austin,United States,Office Supplies,Binders,OFF-BI-10002852,Ibico Standard Transparent Covers,CV-12805,Cynthia Voltz,Corporate,13.184,4,0.8,-20.4352,Central,Texas
8917,US-2016-144057,17-08-2017,24-08-2017,Austin,United States,Office Supplies,Appliances,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,CV-12805,Cynthia Voltz,Corporate,48.784,4,0.8,-131.7168,Central,Texas
8918,US-2016-144057,29-12-2014,02-01-2015,Austin,United States,Office Supplies,Paper,OFF-PA-10004327,Xerox 1911,CV-12805,Cynthia Voltz,Corporate,76.64,2,0.2,26.824,Central,Texas
8919,US-2016-144057,18-11-2014,21-11-2014,Austin,United States,Office Supplies,Binders,OFF-BI-10002353,GBC VeloBind Cover Sets,CV-12805,Cynthia Voltz,Corporate,18.528,6,0.8,-27.792,Central,Texas
8920,CA-2014-160276,12-11-2016,13-11-2016,Virginia Beach,United States,Furniture,Furnishings,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,AH-10690,Anna Häberlin,Corporate,177.68,2,0,46.1968,South,Virginia
8921,CA-2014-132983,25-06-2016,27-06-2016,Jamestown,United States,Technology,Accessories,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,DS-13180,David Smith,Corporate,159.98,2,0,57.5928,East,New York
8922,CA-2016-145709,03-02-2017,07-02-2017,Coral Gables,United States,Technology,Phones,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,AH-10690,Anna Häberlin,Corporate,52.68,3,0.2,19.755,South,Florida
8923,CA-2016-145709,03-12-2017,08-12-2017,Coral Gables,United States,Furniture,Furnishings,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,AH-10690,Anna Häberlin,Corporate,11.568,3,0.2,2.6028,South,Florida
8924,CA-2017-133928,05-09-2016,07-09-2016,Hickory,United States,Office Supplies,Binders,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",ZC-21910,Zuschuss Carroll,Consumer,4.572,4,0.7,-3.81,South,North Carolina
8925,CA-2016-168032,27-05-2016,31-05-2016,Rockford,United States,Technology,Phones,TEC-PH-10004241,Nokia Lumia 1020,DF-13135,David Flashing,Consumer,1439.968,4,0.2,143.9968,Central,Illinois
8926,CA-2016-168032,27-05-2016,31-05-2016,Rockford,United States,Office Supplies,Binders,OFF-BI-10000546,Avery Durable Binders,DF-13135,David Flashing,Consumer,1.728,3,0.8,-2.6784,Central,Illinois
8927,CA-2016-168032,07-01-2014,12-01-2014,Rockford,United States,Furniture,Tables,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,DF-13135,David Flashing,Consumer,626.1,3,0.5,-538.446,Central,Illinois
8928,CA-2015-143616,17-05-2016,20-05-2016,Seattle,United States,Office Supplies,Art,OFF-AR-10002067,Newell 334,SS-20140,Saphhira Shifley,Corporate,99.2,5,0,25.792,West,Washington
8929,US-2015-168704,27-02-2016,02-03-2016,Huntsville,United States,Furniture,Tables,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",FP-14320,Frank Preis,Consumer,609.98,4,0.3,-113.282,Central,Texas
8930,US-2015-168704,29-11-2016,04-12-2016,Huntsville,United States,Furniture,Tables,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",FP-14320,Frank Preis,Consumer,211.372,2,0.3,-45.294,Central,Texas
8931,US-2015-168704,28-04-2016,30-04-2016,Huntsville,United States,Technology,Phones,TEC-PH-10001061,Apple iPhone 5C,FP-14320,Frank Preis,Consumer,239.976,3,0.2,17.9982,Central,Texas
8932,CA-2017-143252,01-03-2014,05-03-2014,Milwaukee,United States,Furniture,Furnishings,FUR-FU-10001057,Tensor Track Tree Floor Lamp,HE-14800,Harold Engle,Corporate,99.95,5,0,22.9885,Central,Wisconsin
8933,CA-2017-143252,07-01-2016,11-01-2016,Milwaukee,United States,Technology,Accessories,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",HE-14800,Harold Engle,Corporate,29.34,3,0,10.8558,Central,Wisconsin
8934,CA-2016-102134,25-06-2015,28-06-2015,Green Bay,United States,Furniture,Furnishings,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,SP-20545,Sibella Parks,Corporate,16.74,2,0,4.3524,Central,Wisconsin
8935,CA-2017-130036,01-01-2017,05-01-2017,Philadelphia,United States,Office Supplies,Paper,OFF-PA-10000528,Xerox 1981,BP-11185,Ben Peterman,Corporate,12.672,3,0.2,3.96,East,Pennsylvania
8936,CA-2017-130036,26-08-2017,01-09-2017,Philadelphia,United States,Technology,Accessories,TEC-AC-10001908,Logitech Wireless Headset h800,BP-11185,Ben Peterman,Corporate,1119.888,14,0.2,209.979,East,Pennsylvania
8937,CA-2015-134117,08-10-2015,13-10-2015,Los Angeles,United States,Office Supplies,Art,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,PG-18895,Paul Gonzalez,Consumer,204.85,5,0,53.261,West,California
8938,CA-2015-134117,18-05-2017,22-05-2017,Los Angeles,United States,Technology,Phones,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,PG-18895,Paul Gonzalez,Consumer,135.984,2,0.2,16.998,West,California
8939,CA-2015-134117,18-05-2017,22-05-2017,Los Angeles,United States,Office Supplies,Art,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",PG-18895,Paul Gonzalez,Consumer,16.4,5,0,7.052,West,California
8940,CA-2015-134117,07-11-2016,12-11-2016,Los Angeles,United States,Office Supplies,Binders,OFF-BI-10002026,Avery Arch Ring Binders,PG-18895,Paul Gonzalez,Consumer,92.96,2,0.2,31.374,West,California
8941,CA-2014-130918,03-10-2014,07-10-2014,North Miami,United States,Office Supplies,Supplies,OFF-SU-10003936,Acme Serrated Blade Letter Opener,JP-15520,Jeremy Pistek,Consumer,7.632,3,0.2,-1.8126,South,Florida
8942,CA-2016-159023,05-03-2015,09-03-2015,Portland,United States,Office Supplies,Binders,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,NW-18400,Natalie Webber,Consumer,4.158,7,0.7,-3.465,West,Oregon
8943,CA-2016-159023,21-12-2015,26-12-2015,Portland,United States,Technology,Machines,TEC-MA-10003337,Okidata B401 Printer,NW-18400,Natalie Webber,Consumer,179.991,3,0.7,-251.9874,West,Oregon
8944,CA-2017-111717,14-09-2014,18-09-2014,Aurora,United States,Furniture,Chairs,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,SW-20245,Scot Wooten,Consumer,239.358,3,0.3,-47.8716,Central,Illinois
